TIC,class_raw,class_paper,class_tokens,reference,method,period,class_is_inferred,source_table,ra_deg,dec_deg
55295028,Ambiguous variability/Pulsation+Rot,AMBIGUOUS,PULS|ROT,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,76.80385,-61.80512
55642026,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
55753808,sdB candidate (EB),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.202,False,"ApJ 989,177 Table 6 (MRT)",,
56179720,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.36986301369863,False,J/AJ/163/226/table2,71.0221666667,-8.50356666667
56447057,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5649717514124294,False,J/AJ/163/226/table2,253.01404,-53.82939
56863037,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
57189056,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
57257430,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
58105597,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,2.749,False,"ApJ 989,177 Table 6 (MRT)",,
59215060,SPB,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.2207417277370642,False,J/A+A/639/A81/table2 x tablea1,85.32382,16.53415
59215060,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,85.32382,16.53415
61678783,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1363636363636365,False,J/AJ/163/226/table2,109.40164,-9.41444
63198307,SLF+rot?,ROT,ROT|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.273504273504273,False,J/A+A/639/A81/table2 x tablea1,104.65645,-28.97209
63198307,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,104.65645,-28.97209
63719894,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
65403216,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,2.729,False,"ApJ 989,177 Table 2 (article HTML)",,
65672662,Be=Y; signals=S/I/L/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5181347150259068,False,J/AJ/163/226/table2,113.99079,-3.36828
65803653,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7518796992481203,False,J/AJ/163/226/table2,108.563375,-26.3525083333
65903024,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.6129032258064517,False,J/AJ/163/226/table2,108.702708333,-26.7726694444
66497441,EV / rot? / SPB?,ELL,ELL|PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,356.05033,-18.27695
66497441,ELL,ELL,ELL,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,356.05033,-18.27695
66497441,SPB,PULS,PULS,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,356.05033,-18.27695
66651575,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,16.949152542372882,False,J/A+A/639/A81/table2 x tablea1,86.93912,-9.6696
66651575,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,86.93912,-9.6696
67423472,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.189,False,"ApJ 989,177 Table 6 (MRT)",,
68003064,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,115.88389,-4.68065
68495594,sdB candidate (Bin),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.037,False,"ApJ 989,177 Table 6 (MRT)",,
68873560,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
69025787,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
69925250,known {Beta} Cep,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,339.40952,-18.66424
69925250,BCEP+SPB(BCEP),PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,339.40952,-18.66424
70966650,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5988023952095809,False,J/AJ/163/226/table2,236.51295,-58.95244
71132174,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7246376811594204,False,J/AJ/163/226/table2,67.278875,-13.0483666667
71146552,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
71727949,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,91.05625,-6.70893888889
73039225,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8849557522123894,False,J/AJ/163/226/table2,120.18388,-2.88191
73759997,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,263.29733,-58.55751
75047606,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6060606060606061,False,J/AJ/163/226/table2,138.393541667,-47.3384055556
75210369,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5464480874316939,False,J/AJ/163/226/table2,138.66093,-45.57603
75581184,Be=Y; signals=I/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.3717472118959108,False,J/AJ/163/226/table2,139.16548,-44.4346
75708438,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,237.17326,-54.86311
76336597,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1111111111111112,False,J/AJ/163/226/table2,140.17549,-42.17851
76343753,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
76556351,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.4285714285714286,False,J/AJ/163/226/table2,237.16108,-57.10397
78897024,beta Cep,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.1845427031815162,False,J/A+A/639/A81/table2 x tablea1,103.38711,-20.22425
78897024,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,103.38711,-20.22425
80466973,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,7.94912559618442,False,J/A+A/639/A81/table2 x tablea1,105.75613,-23.83329
80466973,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,105.75613,-23.83329
80719034,Be=Y; signals=I/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.33557046979865773,False,J/AJ/163/226/table2,122.09117,-47.15797
80899869,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6535947712418301,False,J/AJ/163/226/table2,122.17309,-42.05634
81584371,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2987012987012987,False,J/AJ/163/226/table2,106.844125,-23.8407194444
81615536,Be=Y; signals=I/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,123.4402,-46.57868
81859368,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4566210045662101,False,J/AJ/163/226/table2,123.71353,-46.48584
82286180,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
82370215,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,124.51174,-45.64217
84513533,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8928571428571428,False,J/AJ/163/226/table2,238.59092,-55.32899
85001695,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5025125628140703,False,J/AJ/163/226/table2,250.17693,-41.12698
85145647,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
85400193,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
85407360,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
85979436,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
86430323,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
88021496,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
88484868,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
88565376,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
89545031,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,357.83891,-18.90916
89545031,SXARI(ACV),ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,3.7593984962406015,False,J/MNRAS/485/3457/table1,357.83891,-18.90916
89545031,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,3.75413,False,arXiv:2202.01022 Table 2,357.83891,-18.90916
89593655,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6211180124223602,False,J/AJ/163/226/table2,239.02487,-54.95264
90296023,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,128.09732,-49.60138
90836305,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6535947712418301,False,J/AJ/163/226/table2,239.28151,-57.58022
91198426,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
91689592,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4484304932735426,False,J/AJ/163/226/table2,88.504506,12.684274
91791971,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.5927682276229994,False,J/A+A/639/A81/table2 x tablea1,,
92124675,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
92136299,SPB+Be-type mini-outbursts / rot,BE,BE|PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,355.68061,-14.54491
92136299,ROT+FLARE?,ROT,OTHER|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.44424700133274103,False,J/MNRAS/485/3457/table1,355.68061,-14.54491
92136299,SPB+Flares,PULS,OTHER|PULS,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,355.68061,-14.54491
95513457,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.0408163265306123,False,J/A+A/639/A81/table2 x tablea1,107.38901,-16.23451
95513457,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,107.38901,-16.23451
95526898,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.241,False,"ApJ 989,177 Table 6 (MRT)",,
95767039,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
95856782,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
99091407,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
99641129,sdB candidate (EB),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.092,False,"ApJ 989,177 Table 6 (MRT)",,
99899463,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
99954966,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
100013600,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
100589904,PQ,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.1977482333213558,False,J/A+A/639/A81/table2 x tablea1,86.49956,-32.30643
100589904,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,86.49956,-32.30643
100728163,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
101167744,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
101548929,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
102281507,SLF?,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.4916201117318435,False,J/A+A/639/A81/table2 x tablea1,89.11681,9.50939
102281507,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,89.11681,9.50939
102643159,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.6866250632484399,False,J/A+A/639/A81/table2 x tablea1,,
106347931,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.640861317610869,False,J/A+A/639/A81/table2 x tablea1,109.67703,-24.95437
106347931,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,109.67703,-24.95437
106349204,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.1963540522732266,False,J/A+A/639/A81/table2 x tablea1,,
110798652,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.908,False,"ApJ 989,177 Table 2 (article HTML)",,
112679272,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6172839506172839,False,J/AJ/163/226/table2,269.51872,-41.52948
115177591,SPB,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,317.17202,-37.2427
115177591,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.5760368663594471,False,J/MNRAS/485/3457/table1,317.17202,-37.2427
115177591,SPB,PULS,PULS,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,317.17202,-37.2427
115286784,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
116043802,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
118269334,sdB candidate (MSRot),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,3.138,False,"ApJ 989,177 Table 6 (MRT)",,
118298029,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
118327563,ROT+FLARE?,ROT,OTHER|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.22872827081427266,False,J/MNRAS/485/3457/table1,10.74294,-38.12703
118327563,Ambiguous variability/sdB Pulsation?,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,10.74294,-38.12703
118334802,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
118842700,Be=Y; signals=S/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,274.281375,-56.0233527778
120638388,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
121345684,Be=Y; signals=S/L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9090909090909091,False,J/AJ/163/226/table2,254.73675,-46.12899
121689850,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1494252873563218,False,J/AJ/163/226/table2,254.98716,-43.22079
121905577,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0204081632653061,False,J/AJ/163/226/table2,255.10518,-42.31675
123036723,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.425531914893617,False,J/AJ/163/226/table2,113.52862,-46.64378
123545883,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,102.889196,-6.966449
123828144,Be=Y; signals=I/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,116.06479,-43.01787
124328133,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.38759689922480617,False,J/AJ/163/226/table2,104.25594,-6.21823
124407255,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6711409395973155,False,J/AJ/163/226/table2,104.289483,-8.541935
124921846,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.282051282051282,False,J/AJ/163/226/table2,95.151,-34.1441444444
125406140,Be=Y; signals=S/I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,105.55697,-6.30245
125759847,Be=Y; signals=I/L/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4115226337448559,False,J/AJ/163/226/table2,256.72796,-44.73369
126125347,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0869565217391304,False,J/AJ/163/226/table2,228.08129,-53.65803
126460390,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,228.25841,-50.73509
126586580,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.9607843137254901,False,J/A+A/639/A81/table2 x tablea1,,
126899506,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.819672131147541,False,J/AJ/163/226/table2,137.11441,-52.57775
127493611,Be=Y; signals=S/I/L/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,117.021541667,-25.9371694444
129361218,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
131104893,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.639344262295082,False,J/AJ/163/226/table2,117.46758,-40.91447
133422778,SLF+rot,ROT,ROT|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.76678445229682,False,J/A+A/639/A81/table2 x tablea1,,
134653865,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.7857142857142856,False,J/AJ/163/226/table2,182.227458333,-41.2316027778
136975077,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
137306463,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.282,False,"ApJ 989,177 Table 6 (MRT)",,
137504709,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
137608661,sdB candidate (Bin+R (sdBV+dM)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.289,False,"ApJ 989,177 Table 6 (MRT)",,
137714020,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
138187342,Be=Y; signals=L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5263157894736842,False,J/AJ/163/226/table2,230.83395,-50.11624
138440897,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
138618727,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.332,False,"ApJ 989,177 Table 6 (MRT)",,
139271306,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
139385056,beta Cep,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.11122233344455568,False,J/A+A/639/A81/table2 x tablea1,111.747833333,-23.0860222222
139385056,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,111.747833333,-23.0860222222
139468902,rot / SPB?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,337.5656,-42.29107
139468902,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.45475216007276037,False,J/MNRAS/485/3457/table1,337.5656,-42.29107
139468902,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,0.45707,False,arXiv:2202.01022 Table 2,337.5656,-42.29107
139472176,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2987012987012987,False,J/AJ/163/226/table2,35.75218,-29.61945
139723188,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
139870215,Be=Y; signals=S/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7518796992481203,False,J/AJ/163/226/table2,126.86731,-47.72878
140001327,Be=Y; signals=S/I/L/H/V/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6369426751592356,False,J/AJ/163/226/table2,127.21694,-42.58748
140006471,Be=Y; signals=I/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.47846889952153115,False,J/AJ/163/226/table2,127.281541667,-44.1604138889
140031673,Be=S; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2658227848101264,False,J/AJ/163/226/table2,126.380541667,-51.7274166667
140132301,Be=U (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,127.33621,-43.84224
140300162,Be=Y; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2345679012345678,False,J/AJ/163/226/table2,126.96036,-50.10002
141037731,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.36900369003690037,False,J/AJ/163/226/table2,231.48024,-53.77106
141281495,rot?,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,83.24848,-75.23678
141281495,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,2.994011976047904,False,J/MNRAS/485/3457/table1,83.24848,-75.23678
141281495,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,3.0086,False,arXiv:2202.01022 Table 2,83.24848,-75.23678
141602548,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
141620982,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
141898455,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5649717514124294,False,J/AJ/163/226/table2,130.21221,-46.09592
141973945,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,178.227166667,-33.9081305556
142491300,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
142781574,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
143543729,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,118.29953,-45.21878
